What's your name?,What's your Member ID?,Which week is this?,Which contribution are you reporting on?,Link to your contribution README,Which submission are you completing?,What phase are you currently in?,Direct link to your GitLab issue,"Have you completed the ""Why I chose this issue"" section in your README?",Direct link to your GitLab fork,Have you documented your reproduction process in your README?,Have you documented your solution approach in your README?,Have you documented your implementation progress in your README?,Have you documented your testing strategy in your README?,Direct link to your Merge Request (MR) or Pull Request (PR),Have you documented any maintainer feedback in your README?,What phase are you currently in?.1,Briefly summarize what you accomplished this week,What's your plan for next week?,Are you currently blocked or stuck?,Describe what you're blocked on,What kind of support would help you most right now?,Submitted At,Token
Robert Taylor,RT-006,Week 3,Contribution 1,https://github.com/roberttaylor/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45006,TRUE,https://gitlab.com/roberttaylor/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Reproduction in progress,Finish reproduction,FALSE,,,1/28/2026 18:30,dpvn3e7j1s97zrji0o1zvthhfxsrkjrt
Robert Taylor,RT-006,Week 3,Contribution 1,https://github.com/roberttaylor/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45006,TRUE,https://gitlab.com/roberttaylor/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Reproduced successfully,Start solution planning,FALSE,,,2/1/2026 20:30,r1szohb28h4v9l9y7s7ifnfmthiric51
Robert Taylor,RT-006,Week 4,Contribution 1,https://github.com/roberttaylor/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45006,TRUE,https://gitlab.com/roberttaylor/gitlab,1,1,1,1,,FALSE,Phase 3: Implementation,Started implementation,Continue implementation,FALSE,,,2/8/2026 20:30,ruthxnjd6khuiebs44zp6j4s6c41h9ow
Jennifer White,JW-007,Week 1,Contribution 1,https://github.com/jenniferwhite/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45007,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,Selected issue #45007,Start reproduction,FALSE,,,1/18/2026 20:30,oblbn50auxi3pj3u07rgeq5u3vxyamox
Jennifer White,JW-007,Week 2,Contribution 1,,Wednesday Check-In (mid-week pulse check),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45007,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,Still researching,Continue research,FALSE,,,1/21/2026 18:30,8yea3rirerpsm58vso8mzsc4yelskz3q
Jennifer White,JW-007,Week 2,Contribution 1,https://github.com/jenniferwhite/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45007,TRUE,https://gitlab.com/jenniferwhite/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Reproduced issue,Plan solution,FALSE,,,1/25/2026 20:30,rwcq7c8fjhvvpt6ono1izrndkancuwxc
Jennifer White,JW-007,Week 3,Contribution 1,,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45007,TRUE,https://gitlab.com/jenniferwhite/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Planning solution,Continue planning,FALSE,,,1/28/2026 18:30,dne70zu5kulyd5k7gcugmne22y6xdjc2
Jennifer White,JW-007,Week 4,Contribution 1,,Wednesday Check-In (mid-week pulse check),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45007,TRUE,https://gitlab.com/jenniferwhite/gitlab,1,1,1,1,,FALSE,Phase 3: Implementation,Implementing solution,Continue implementation,FALSE,,,2/4/2026 18:30,0ux2c7l4ju5gr4lqwsnq4chtc941girn
Jennifer White,JW-007,Week 4,Contribution 1,https://github.com/jenniferwhite/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45007,TRUE,https://gitlab.com/jenniferwhite/gitlab,1,1,1,1,,FALSE,Phase 3: Implementation,Implementation in progress,Finish implementation,FALSE,,,2/8/2026 20:30,ni6qyvwzjajhxx8lqvdiuycqrtq1rvsv
Michael Davis,MD-008,Week 5,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,"Starting late,  researching issues",Continue research,FALSE,,,2/10/2026 18:30,o8b5v86upow9pg9ftiflbtqu30ha8j8p
Michael Davis,MD-008,Week 5,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,"Starting late, selected issue #45008",Start reproduction,FALSE,,,2/12/2026 21:05,b0z339j1en4iw9ts069hab4iu8zm5j1a
Michael Davis,MD-008,Week 6,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,https://gitlab.com/michaeldavis/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Setting up fork quickly,Continue setup,FALSE,,,2/18/2026 18:30,d1lhzpwazt8lxvb0jhxjf5blpohrpx4f
Michael Davis,MD-008,Week 6,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,https://gitlab.com/michaeldavis/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Reproduced issue quickly,Plan solution,FALSE,,,2/22/2026 20:30,aosd6umi9hkvacxq5wyd1vmdzcr564bo
Michael Davis,MD-008,Week 7,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,https://gitlab.com/michaeldavis/gitlab,1,1,1,1,,FALSE,Phase 3: Implementation,Started implementation,Continue implementation,FALSE,,,2/25/2026 18:30,dm2b74hs40y83gb7adasxkjczq0h0dox
Michael Davis,MD-008,Week 7,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,https://gitlab.com/michaeldavis/gitlab,1,1,1,1,,FALSE,Phase 3: Implementation,Started implementation,Continue implementation,FALSE,,,3/1/2026 20:30,iogwbyirb1grhk8d64232f9ofbvg68jl
Michael Davis,MD-008,Week 8,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 4: Submission & Iteration,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,https://gitlab.com/michaeldavis/gitlab,1,1,1,1,https://gitlab.com/gitlab-org/gitlab/-/merge_requests/12348,TRUE,Phase 4: Submission & Iteration,Preparing MR on compressed timeline,Submit MR,FALSE,,,3/4/2026 18:30,hwhxvyse5n6voxzsu5k5n6gusqdzwe12
Michael Davis,MD-008,Week 8,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 4: Submission & Iteration,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,https://gitlab.com/michaeldavis/gitlab,1,1,1,1,https://gitlab.com/gitlab-org/gitlab/-/merge_requests/12348,TRUE,Phase 4: Submission & Iteration,Submitted MR on compressed timeline,Address feedback,FALSE,,,3/8/2026 20:30,mooehblj9ejaoket3gep85oqg356xbbl
Michael Davis,MD-008,Week 9,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 4: Submission & Iteration,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,https://gitlab.com/michaeldavis/gitlab,1,1,1,1,https://gitlab.com/gitlab-org/gitlab/-/merge_requests/12348,TRUE,Phase 4: Submission & Iteration,Addressed feedback,Wait for final review,FALSE,,,3/15/2026 20:30,fu3j3199b8tq5a8hbrze1juewihulc53
Michael Davis,MD-008,Week 10,Contribution 1,https://github.com/michaeldavis/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 4: Submission & Iteration,https://gitlab.com/gitlab-org/gitlab/-/issues/45008,TRUE,https://gitlab.com/michaeldavis/gitlab,1,1,1,1,https://gitlab.com/gitlab-org/gitlab/-/merge_requests/12348,TRUE,Phase 4: Submission & Iteration,MR merged on compressed timeline,Complete,FALSE,,,3/22/2026 20:30,tl8orogzm6vn799ldnqqd6l8urbz4hur
Patricia Johnson,PJ-009,Week 1,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,Researching issues,Continue research,FALSE,,,1/14/2026 18:30,3fvb3z7gctpq2dc2ncc2ffrcx1fqnlzb
Patricia Johnson,PJ-009,Week 1,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,Selected issue #45009,Start reproduction,FALSE,,,1/18/2026 20:30,jsyp1w3hw6y4lbeilhp2lfu4t5pybpgp
Patricia Johnson,PJ-009,Week 2,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,https://gitlab.com/patriciajohnson/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Setting up fork,Continue setup,FALSE,,,1/21/2026 18:30,hd9eqatbvq3pxskci4oo7pv94xemyz1m
Patricia Johnson,PJ-009,Week 2,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,https://gitlab.com/patriciajohnson/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Reproduced issue,Plan solution,FALSE,,,1/25/2026 20:30,g4cpnxrdo7c6vrqns2e1fz1j3w2gq1im
Patricia Johnson,PJ-009,Week 3,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,https://gitlab.com/patriciajohnson/gitlab,1,1,1,1,,FALSE,Phase 3: Implementation,Started implementation,Continue implementation,FALSE,,,1/28/2026 18:30,2nuog0wozbit3esnw75kw9leq5mtz4h7
Patricia Johnson,PJ-009,Week 3,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,https://gitlab.com/patriciajohnson/gitlab,1,1,1,1,,FALSE,Phase 3: Implementation,Started implementation,Continue implementation,FALSE,,,2/1/2026 20:30,h4zz736zzmxxjt3zi9nwwpg0vqrhyo9n
Patricia Johnson,PJ-009,Week 4,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,https://gitlab.com/patriciajohnson/gitlab,1,1,1,1,,FALSE,Phase 3: Implementation,Implementation in progress,Continue implementation,FALSE,,,2/4/2026 18:30,upg8info4xfi6a7ou5161aep4tewjrsb
Patricia Johnson,PJ-009,Week 4,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,https://gitlab.com/patriciajohnson/gitlab,1,1,1,1,,FALSE,Phase 3: Implementation,Implementation in progress,Finish implementation,FALSE,,,2/8/2026 20:30,8jicf9bmm54rqexhwsvb9hr60qlou9ic
Patricia Johnson,PJ-009,Week 5,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,https://gitlab.com/patriciajohnson/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Restarted due to implementation issues,Re-plan solution,FALSE,,,2/11/2026 18:30,uhs9ixicr7iflpuo3weenqa55k67639x
Patricia Johnson,PJ-009,Week 5,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,https://gitlab.com/patriciajohnson/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Restarted due to implementation issues,Re-plan solution,FALSE,,,2/15/2026 20:30,qw444gitt7k7uv46trj85xtfvsbn71he
Patricia Johnson,PJ-009,Week 6,Contribution 1,https://github.com/patriciajohnson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45009,TRUE,https://gitlab.com/patriciajohnson/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Re-planned solution approach,Ready to implement again,FALSE,,,2/22/2026 20:30,cuh5m6neajpwccpi9fblq6bxy5n76236
Christopher Wilson,CW-010,Week 1,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,Researching issues,Continue research,FALSE,,,1/14/2026 18:30,4lk5vzybatlh314n22uxkfyw3h7thur5
Christopher Wilson,CW-010,Week 1,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,Selected issue #45012,Start reproduction,FALSE,,,1/18/2026 20:30,503mrrsjfox9ky2dqmwhcs5pr5mi4wch
Christopher Wilson,CW-010,Week 2,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,https://gitlab.com/christopherwilson/gitlab,0,0,0,0,,FALSE,Phase 2: Reproduction & Planning,Setting up fork but having issues,Continue setup,FALSE,,,1/21/2026 18:30,3r8e56xh0055hs1limm2zd4ak4t779w3
Christopher Wilson,CW-010,Week 2,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,https://gitlab.com/christopherwilson/gitlab,0,0,0,0,,FALSE,Phase 2: Reproduction & Planning,Fork created but reproduction not complete,Continue reproduction,FALSE,,,1/25/2026 20:30,epu6n2vu52qil5iedkkh4zyg4ookvr3n
Christopher Wilson,CW-010,Week 3,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,https://gitlab.com/christopherwilson/gitlab,0,0,0,0,,FALSE,Phase 2: Reproduction & Planning,Still working on reproduction,Continue reproduction,FALSE,,,1/28/2026 18:30,bcddxoo1pq55itz51vtzlbl4sc27na1l
Christopher Wilson,CW-010,Week 3,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,https://gitlab.com/christopherwilson/gitlab,0,0,0,0,,FALSE,Phase 2: Reproduction & Planning,Still working on reproduction,Finish reproduction,FALSE,,,2/1/2026 20:30,7mgsaf4a683nn7ihu01lrn0p3fcrunig
Christopher Wilson,CW-010,Week 4,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,https://gitlab.com/christopherwilson/gitlab,1,1,0,0,,FALSE,Phase 3: Implementation,Started branch but implementation incomplete,Continue implementation,FALSE,,,2/4/2026 18:30,jhuedvnmbdjuntetdxd9fwew1uav4pq4
Christopher Wilson,CW-010,Week 4,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,https://gitlab.com/christopherwilson/gitlab,1,1,0,0,,FALSE,Phase 3: Implementation,Branch created but implementation incomplete,Continue implementation,FALSE,,,2/8/2026 20:30,moin0sypcs7kffoz4n6iww4p739r0vyl
Christopher Wilson,CW-010,Week 5,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,https://gitlab.com/christopherwilson/gitlab,1,1,0,0,,FALSE,Phase 3: Implementation,Implementation still incomplete,Continue implementation,FALSE,,,2/11/2026 18:30,8bj9q2a1fttiscxsqyzsg8oyes1309i1
Christopher Wilson,CW-010,Week 5,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,https://gitlab.com/christopherwilson/gitlab,1,1,0,0,,FALSE,Phase 3: Implementation,Implementation still incomplete,Finish implementation,FALSE,,,2/15/2026 20:30,ujwyazveoz0dmmqboeprjet6summ73dl
Christopher Wilson,CW-010,Week 6,Contribution 1,https://github.com/christopherwilson/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 3: Implementation,https://gitlab.com/gitlab-org/gitlab/-/issues/45012,TRUE,https://gitlab.com/christopherwilson/gitlab,1,1,0,0,,FALSE,Phase 3: Implementation,Still working on implementation,Finish implementation and testing,FALSE,,,2/22/2026 20:30,n7lkhpkf2cmfeqbgavc2hcsmyuy1bljw
Amanda Martinez,AM-011,Week 1,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,Researching issues,Continue research,FALSE,,,1/14/2026 18:30,m2tak5yccjm420pd9x2qk5a1lcfzg6un
Amanda Martinez,AM-011,Week 1,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 1: Issue Selection,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,,,,,,,FALSE,Phase 1: Issue Selection,Selected issue #45013,Start reproduction,FALSE,,,1/18/2026 20:30,nyjv15s0br85lxymb0026wzd3i9ipxp4
Amanda Martinez,AM-011,Week 2,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,https://gitlab.com/amandamartinez/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Blocked on GDK setup,Resolve GDK setup issues,TRUE,Unable to get GDK environment running due to dependency conflicts,,1/20/2026 18:30,nnjpscsl7oejir22s235popnq658k12r
Amanda Martinez,AM-011,Week 2,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,https://gitlab.com/amandamartinez/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Blocked on GDK setup,Resolve GDK setup issues,TRUE,Unable to get GDK environment running due to dependency conflicts,,1/22/2026 21:20,zpiomq7d3ll70fxbyeip2u40y9rn9avs
Amanda Martinez,AM-011,Week 3,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,https://gitlab.com/amandamartinez/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Still blocked on GDK setup,Resolve GDK setup issues,TRUE,Unable to get GDK environment running due to dependency conflicts,,1/27/2026 18:30,1f64meqdg2lme0uaxxhi2jxs1f88dl9g
Amanda Martinez,AM-011,Week 3,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,https://gitlab.com/amandamartinez/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Still blocked on GDK setup,Resolve GDK setup issues,TRUE,Unable to get GDK environment running due to dependency conflicts,,1/29/2026 21:20,syfmmtv5cqbbitgv9ojiulfubvvk239t
Amanda Martinez,AM-011,Week 4,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,https://gitlab.com/amandamartinez/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Still blocked on GDK setup,Resolve GDK setup issues,TRUE,Unable to get GDK environment running due to dependency conflicts,,2/3/2026 18:30,bwrqwaos128r944p360omfwlos70a3kj
Amanda Martinez,AM-011,Week 4,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,https://gitlab.com/amandamartinez/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,Still blocked on GDK setup,Resolve GDK setup issues,TRUE,Unable to get GDK environment running due to dependency conflicts,,2/5/2026 21:20,exewzik8ryqnspwl4ycmg2fzd6ogpeww
Amanda Martinez,AM-011,Week 5,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Wednesday Check-In (mid-week pulse check),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,https://gitlab.com/amandamartinez/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,GDK setup resolved,Continue reproduction,FALSE,,,2/11/2026 18:30,yx5k5mvo7mvipewj4hazb84nllrdpkks
Amanda Martinez,AM-011,Week 5,Contribution 1,https://github.com/amandamartinez/codepath-sp26-gitlab/blob/main/contribution-1-README.md,Sunday Checkpoint (official weekly submission),Phase 2: Reproduction & Planning,https://gitlab.com/gitlab-org/gitlab/-/issues/45013,TRUE,https://gitlab.com/amandamartinez/gitlab,1,1,0,0,,FALSE,Phase 2: Reproduction & Planning,GDK setup resolved,Continue reproduction,FALSE,,,2/15/2026 20:30,oldht8z0q4f0bn6nafeb26m5ijsg7edp
